round_epochs,val_loss,val_acc,loss,acc,lr,first_neuron,hidden_layers,batch_size,epochs,dropout,kernel_initializer,optimizer,losses,activation,last_activation
200,0.6919631127155188,0.6060606132854115,0.4829422635467429,0.809210540432679,0.9001,12,7,20,200,2,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.24955964449680212,0.6060606132854115,0.16550207353736224,0.7828947509589949,0.9001,12,6,20,100,8,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6910037904074697,0.6060606132854115,0.5214589293065824,0.7828947493904516,0.5005,6,4,20,200,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.2496622358307694,0.6060606241226196,0.17008388532619728,0.8092105318056909,0.3007,12,4,50,200,8,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.24881508494868423,0.6060606241226196,0.17055827727247225,0.7828947497825873,0.7003,6,4,5,100,2,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6892693747173656,0.6060606132854115,0.5236294238190902,0.782894741939871,0.4006,12,5,10,100,4,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24868214243289197,0.6060606241226196,0.16904567691840625,0.7828947497825873,0.7003,6,8,5,100,4,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.23876379656069208,0.6060606096730088,0.2001203965199621,0.7828947478219083,0.8002,6,4,50,100,2,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.2487644828630216,0.6060606132854115,0.16935972776263952,0.7828947454690933,0.2008,12,3,10,200,8,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24941103115226282,0.6060606132854115,0.1729631380815255,0.7828947525275382,0.001,6,6,20,200,2,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.24760689970218774,0.6060606132854115,0.1541357650176475,0.8026315883586281,0.7003,12,3,20,100,4,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6907080755089269,0.6060606132854115,0.5202541774825046,0.8092105388641357,0.3007,12,4,20,100,8,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6906893217202389,0.6060606132854115,0.5281636518867392,0.7828947525275382,0.6004,12,7,20,100,2,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6916360222932064,0.6060606096730088,0.5281160673812816,0.7828947478219083,0.5005,12,4,50,100,2,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.7332235159295978,0.6060606241226196,0.613365709389511,0.796052643343022,0.5005,12,1,50,200,4,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.25531129809943115,0.6212121230183225,0.107342379118659,0.8684210447888625,0.6004,12,1,10,200,8,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24874992894403863,0.6060606132854115,0.1701724709158665,0.7828947454690933,0.001,12,5,10,200,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6533668239911398,0.6060606132854115,0.4901480400248578,0.8092105388641357,0.1009,12,2,20,200,4,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6917184609355349,0.6060606096730088,0.5282029870309328,0.782894754880353,0.5005,12,7,50,200,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6427699544213035,0.6060606132854115,0.6922398115459242,0.8092105388641357,0.5005,12,1,20,100,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.7734993714274783,0.6060606132854115,0.5009617672154778,0.8157894650572225,0.2008,6,1,10,100,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24296541647477585,0.6060606096730088,0.1826160827553586,0.782894754880353,0.6004,6,9,50,200,2,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6849750912550724,0.6060606241226196,0.5215319581329823,0.7828947497825873,0.2008,6,3,5,200,2,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.2484075612190998,0.6666666504108545,0.13570022818289304,0.842105264726438,0.2008,6,0,20,200,4,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24940330331975763,0.6060606132854115,0.17306593962405858,0.7828947556646246,0.6004,12,5,20,200,4,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.24964679416381952,0.6060606096730088,0.17505254204335965,0.7828947611545262,0.3007,6,3,50,100,2,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24787710065191443,0.6060606241226196,0.1704029671994871,0.7828947497825873,0.9001,12,4,5,100,4,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.2497010723207936,0.6060606241226196,0.16181673982033604,0.8092105318056909,0.2008,6,5,50,100,4,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24973581731319427,0.6060606241226196,0.17013742549246863,0.8092105388641357,0.7003,6,6,50,200,2,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.23706635810209042,0.6212121406287858,0.12281098195939864,0.8552631665217248,0.7003,12,2,5,200,8,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6887190396135504,0.6060606132854115,0.5175516981827585,0.7828947478219083,0.6004,6,2,10,200,2,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.3939393903269912,0.6060606096730088,0.2171052584522649,0.782894754880353,0.6004,12,0,50,200,4,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.23878490202354663,0.6060606096730088,0.19936280619156987,0.7828947478219083,0.6004,12,6,50,100,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.24879262031930865,0.6060606132854115,0.17319386413222865,0.78289474390055,0.7003,12,9,10,100,2,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.692332406838735,0.6060606132854115,0.5272522160881444,0.7828947525275382,0.6004,6,6,20,100,4,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6920681198438009,0.6060606132854115,0.5236388782137319,0.7828947525275382,0.1009,6,1,20,200,2,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6888836802858295,0.6060606132854115,0.5233511199292383,0.7828947454690933,0.2008,12,8,10,200,4,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24941538138823074,0.6060606132854115,0.17019659241563395,0.7828947525275382,0.5005,6,4,20,200,4,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6909717953566349,0.6060606132854115,0.5293649607583096,0.7828947493904516,0.9001,6,6,20,100,2,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.692644948309118,0.6060606241226196,0.5045316772241342,0.8092105318056909,0.7003,6,4,50,200,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.2485136425856388,0.6060606132854115,0.14332455979954256,0.8026315867900848,0.6004,6,4,10,200,8,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6851360743696039,0.6060606241226196,0.5233974234250031,0.7828947497825873,0.5005,6,7,5,100,4,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.3939392079006542,0.6060606096730088,0.21710511002885668,0.782894754880353,0.6004,12,0,50,200,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.2488495915225058,0.6060606132854115,0.1611465976426476,0.8092105310214194,0.8002,12,2,20,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6800877018408342,0.6060606096730088,0.5533090335758108,0.7828947478219083,0.1009,6,3,50,100,8,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.36198967424306,0.6515151497089502,0.12964403462645255,0.8486842168004889,0.4006,12,0,20,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6885091391476718,0.6060606132854115,0.5233102501615098,0.78289474390055,0.7003,6,9,10,200,4,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.23882316278688837,0.6060606096730088,0.19860786140749329,0.7828947478219083,0.2008,12,6,50,100,4,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.2523614728089535,0.6060606096730088,0.16779666197927376,0.7828947478219083,0.7003,6,2,50,200,4,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24776775412487262,0.6060606241226196,0.16998881878527372,0.7828947497825873,0.9001,6,8,5,200,8,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6917343789880926,0.6060606096730088,0.5293445559708696,0.7828947478219083,0.8002,12,5,50,200,8,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.2489938401814663,0.6060606132854115,0.15880399746330162,0.7828947454690933,0.4006,12,7,10,100,4,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.2408574955029921,0.6060606132854115,0.16424392857343742,0.7960526378531205,0.4006,6,2,10,100,8,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24758767539804633,0.6060606096730088,0.171454043960885,0.7828947478219083,0.7003,6,3,50,200,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6384663247700894,0.6060606241226196,0.41840980964173613,0.8157894846640135,0.7003,6,0,5,200,8,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6926527908354094,0.6060606096730088,0.5243543590369978,0.7828947478219083,0.6004,12,8,50,100,4,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6851734654469923,0.6060606241226196,0.5234148701358783,0.7828947497825873,0.1009,12,9,5,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.26864656941457227,0.6060606132854115,0.22722509669594812,0.7828947454690933,0.001,6,0,10,200,2,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.2546198968634461,0.6060606096730088,0.19511805945321134,0.796052630010404,0.4006,12,2,50,100,4,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.249548667308056,0.6060606132854115,0.1695171576973639,0.7828947556646246,0.4006,6,6,20,100,8,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.2498290114330523,0.6060606132854115,0.17043627269173922,0.7828947525275382,0.7003,6,2,20,100,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24588736846591486,0.6060606241226196,0.16097750382399872,0.8026315907114431,0.8002,6,2,5,100,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6915257139639421,0.6060606241226196,0.5194562724546382,0.8092105318056909,0.6004,12,5,50,100,4,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.24820731286749695,0.6060606241226196,0.168033112967877,0.7828947497825873,0.9001,6,4,5,100,8,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6908020593903281,0.6060606132854115,0.5235915191863713,0.7828947556646246,0.8002,6,4,20,200,2,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24277641014619308,0.6060606132854115,0.18295611950911975,0.7828947509589949,0.3007,6,4,20,100,8,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6909287788651206,0.6060606132854115,0.5290273812256361,0.7828947509589949,0.1009,6,9,20,100,2,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.24917515164071863,0.6060606132854115,0.1700106095522642,0.78289474390055,0.1009,6,7,10,100,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6914320533925836,0.6060606132854115,0.5200559449823279,0.78289474390055,0.5005,12,7,10,100,2,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6885634570410757,0.6060606132854115,0.4951948370588453,0.8026315899271714,0.7003,6,3,20,100,4,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24163006155779868,0.6060606241226196,0.1534988778447242,0.8092105376877283,0.4006,12,2,5,200,8,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6923652833158319,0.6060606241226196,0.4390798712051229,0.8157894832915381,0.001,12,2,5,100,4,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.2487940937280655,0.6060606132854115,0.1733867323124095,0.78289474390055,0.6004,6,4,10,100,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24933458864688873,0.621212130243128,0.10984524172779761,0.9078947344892904,0.5005,12,1,10,200,4,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
